step,initial_mean_opinin,last_mean_opinin,best_labels,reward_best,best_opinion
27,3.470738172531128,3.6876063346862793,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.4678192138671875,"[5.4380621910095215, 3.6764354705810547, 3.4358065128326416, 3.4267895221710205, 3.4697747230529785, 3.441859483718872, 1.7853964567184448, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.4572408199310303, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.489480972290039, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.4721832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.48409366607666]"
28,3.470738172531128,3.6933932304382324,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.463409423828125,"[5.404728889465332, 3.6764354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.441859483718872, 1.7853964567184448, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.4572408199310303, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.489480972290039, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.4721832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.48409366607666]"
29,3.470738172531128,3.6938562393188477,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.4634246826171875,"[5.4380621910095215, 3.6764354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.441859483718872, 1.7853964567184448, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.4572408199310303, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.489480972290039, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.4721832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.48409366607666]"
30,3.470738172531128,3.692929983139038,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.3685150146484375,"[5.471395492553711, 3.6764354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.441859483718872, 1.685396432876587, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.4572408199310303, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.489480972290039, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.4721832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.48409366607666]"
31,3.470738172531128,3.696526527404785,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.3560028076171875,"[5.4380621910095215, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.5132880210876465, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.489480972290039, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.396090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.4721832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.48409366607666]"
32,3.470738172531128,3.70416522026062,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",-0.2314910888671875,"[5.4380621910095215, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.5132880210876465, 1.6853963136672974, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.489480972290039, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.4721832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.48409366607666]"
33,3.470738172531128,3.6990725994110107,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.4685211181640625,"[5.471395492553711, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.5132880210876465, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.489480972290039, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.4721832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.48409366607666]"
34,3.470738172531128,3.699535846710205,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.468505859375,"[5.5047287940979, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.5132880210876465, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.489480972290039, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.4721832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.48409366607666]"
35,3.470738172531128,3.709489107131958,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.4684906005859375,"[5.4380621910095215, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.5132880210876465, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.689481019973755, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
36,3.470738172531128,3.7099521160125732,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.468505859375,"[5.471395492553711, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.5132880210876465, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.689481019973755, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
37,3.470738172531128,3.7104153633117676,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.468505859375,"[5.5047287940979, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.5132880210876465, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.689481019973755, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
38,3.470738172531128,3.7108781337738037,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.4640960693359375,"[5.53806209564209, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.5132880210876465, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.531067371368408, 3.689481019973755, 2.283381938934326, 3.5332441329956055, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
39,3.470738172531128,3.7202038764953613,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.464111328125,"[5.471395492553711, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.584716558456421, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
40,3.470738172531128,3.7206666469573975,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.464111328125,"[5.5047287940979, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.584716558456421, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
41,3.470738172531128,3.7211294174194336,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.4640960693359375,"[5.53806209564209, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.584716558456421, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
42,3.470738172531128,3.721592426300049,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.4640960693359375,"[5.571395397186279, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.584716558456421, 1.7853963375091553, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
43,3.470738172531128,3.7229814529418945,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.2307891845703125,"[5.571395397186279, 3.6139354705810547, 3.6358065605163574, 3.6767895221710205, 3.4697747230529785, 3.584716558456421, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.264465808868408, 4.940887451171875, 3.641362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.646090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.558243751525879, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
